day,moviecode,moviename,starttime,finishtime,screen,seat,A,B,C,D,E,F,G,H,I,J
20191108,AA,movie1,0940,1120,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191108,AA,movie1,1150,1330,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191108,AA,movie1,1400,1540,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191108,AA,movie1,1610,1750,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191108,AA,movie1,1820,2000,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191108,AA,movie1,2030,2210,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191108,AA,movie1,2240,0020,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191109,AA,movie1,0050,0230,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191109,AA,movie1,0300,0440,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191109,AA,movie1,0510,0650,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191109,AA,movie1,0720,0900,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191109,AA,movie1,0930,1110,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191109,AA,movie1,1140,1320,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191109,AA,movie1,1350,1530,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191109,AA,movie1,1600,1740,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191109,AA,movie1,1810,1950,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191109,AA,movie1,2020,2200,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191109,AA,movie1,2230,0010,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191110,AA,movie1,0040,0220,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191110,AA,movie1,0250,0430,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191110,AA,movie1,0500,0640,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191110,AA,movie1,0710,0850,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191110,AA,movie1,0920,1100,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191110,AA,movie1,1130,1310,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191110,AA,movie1,1340,1520,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191110,AA,movie1,1550,1730,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191110,AA,movie1,1800,1940,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191110,AA,movie1,2010,2150,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191110,AA,movie1,2220,0000,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191111,AA,movie1,0030,0210,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191111,AA,movie1,0240,0420,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191111,AA,movie1,0450,0630,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191111,AA,movie1,0700,0840,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191111,AA,movie1,0910,1050,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191111,AA,movie1,1120,1300,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191111,AA,movie1,1330,1510,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191111,AA,movie1,1540,1720,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191111,AA,movie1,1750,1930,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191111,AA,movie1,2000,2140,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191111,AA,movie1,2210,2350,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191112,AA,movie1,0020,0200,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191112,AA,movie1,0230,0410,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191112,AA,movie1,0440,0620,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191112,AA,movie1,0650,0830,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191112,AA,movie1,0900,1040,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191112,AA,movie1,1110,1250,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191112,AA,movie1,1320,1500,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191112,AA,movie1,1530,1710,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191112,AA,movie1,1740,1920,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191112,AA,movie1,1950,2130,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191112,AA,movie1,2200,2340,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191113,AA,movie1,0010,0150,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191113,AA,movie1,0220,0400,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191113,AA,movie1,0430,0610,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191113,AA,movie1,0640,0820,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191113,AA,movie1,0850,1030,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191113,AA,movie1,1100,1240,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191113,AA,movie1,1310,1450,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191113,AA,movie1,1520,1700,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191113,AA,movie1,1730,1910,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191113,AA,movie1,1940,2120,screen1,8x8,111110000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191113,AA,movie1,2150,2330,screen1,8x8,000000000,100010000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191114,AA,movie1,0000,0140,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191114,AA,movie1,0210,0350,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191114,AA,movie1,0420,0600,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191114,AA,movie1,0630,0810,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191114,AA,movie1,0840,1020,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191114,AA,movie1,1050,1230,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191114,AA,movie1,1300,1440,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191114,AA,movie1,1510,1650,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191114,AA,movie1,1720,1900,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191114,AA,movie1,1930,2110,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191114,AA,movie1,2140,2320,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191114,AA,movie1,2350,0130,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191115,AA,movie1,0200,0340,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191115,AA,movie1,0410,0550,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191115,AA,movie1,0620,0800,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191115,AA,movie1,0830,1010,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191115,AA,movie1,1040,1220,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191115,AA,movie1,1250,1430,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191115,AA,movie1,1500,1640,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191115,AA,movie1,1710,1850,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191115,AA,movie1,1920,2100,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,100000000,000000000,000000000
20191115,AA,movie1,2130,2310,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191115,AA,movie1,2340,0120,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191116,AA,movie1,0150,0330,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191116,AA,movie1,0400,0540,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191116,AA,movie1,0610,0750,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191116,AA,movie1,0820,1000,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191116,AA,movie1,1030,1210,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191116,AA,movie1,1240,1420,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191116,AA,movie1,1450,1630,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191116,AA,movie1,1700,1840,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191116,AA,movie1,1910,2050,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191116,AA,movie1,2120,2300,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191116,AA,movie1,2330,0110,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191117,AA,movie1,0140,0320,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191117,AA,movie1,0350,0530,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191117,AA,movie1,0600,0740,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191117,AA,movie1,0810,0950,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191117,AA,movie1,1020,1200,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191117,AA,movie1,1230,1410,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191117,AA,movie1,1440,1620,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191117,AA,movie1,1650,1830,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191117,AA,movie1,1900,2040,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191117,AA,movie1,2110,2250,screen1,8x8,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
